strategy,timeframe,composite,sortino,sharpe,calmar,trades_per_day,max_drawdown,total_return,n_trades,length,mult,rsi_window,rsi_lower,rsi_upper,atr_ratio_threshold,garch_window,vol_percentile,k,horizon,max_bars_back,kernel_lookback,kernel_alpha,ema_len,fast_window,slow_window,sl_stop,tp_stop
lorentzian_knn,4h,-0.0034083070952722,0.021907295319691,0.0183732250103958,-0.0589439757542249,0.9001367989056087,0.2961581644821842,-0.0681171419264925,1316,,,,,,,,,4,4,500,8,1.0,,,,0.05,
lorentzian_knn,4h,-0.0042317119098043,0.0206139174531344,0.0172856597962724,-0.058876589433133,0.9090287277701778,0.2983768716805069,-0.068537560057332,1329,,,,,,,,,4,4,500,8,0.5,,,,0.05,
lorentzian_knn,4h,-0.0059201754541479,0.0156880729046156,0.0126206034669049,-0.0532719521868858,1.2612859097127225,0.3505521323314371,-0.0727356396167777,1844,,,,,,,,,4,4,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,-0.0077203666924879,0.0127741395702796,0.0108148560912541,-0.0535815978265867,0.9733242134062928,0.3248838847647989,-0.0679311783043683,1423,,,,,,,,,16,8,1000,4,2.0,,,,0.05,
lorentzian_knn,4h,-0.0175927901792281,0.0033347388046907,0.0027579782337805,-0.0658469305707954,1.0861833105335157,0.3231451190694925,-0.0825513780032438,1588,,,,,,,,,16,4,1000,4,2.0,,,,0.05,
lorentzian_knn,4h,-0.0200627811160035,-0.0059125171517111,-0.0049425877505928,-0.0540499931004709,1.268809849521204,0.4086334683124657,-0.085583725790498,1855,,,,,,,,,8,4,1000,4,2.0,,,,0.05,
lorentzian_knn,4h,-0.0252932613620976,-0.0077572097041156,-0.0065263746501923,-0.0674415502846457,1.1046511627906976,0.3059167334355265,-0.0801208324299977,1615,,,,,,,,,8,8,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,-0.0255321860238219,-0.0066064014627763,-0.005469843222447,-0.0708289082399244,1.0861833105335157,0.3228936959211236,-0.0885153165190756,1588,,,,,,,,,16,4,1000,4,1.0,,,,0.05,
lorentzian_knn,4h,-0.0263128830859942,-0.014853088455019,-0.0124253002407643,-0.0554801921058577,1.268809849521204,0.4249883604416138,-0.0911589488122931,1855,,,,,,,,,8,4,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,-0.0265096954565464,-0.0145402331994677,-0.0121552199656772,-0.0568234539568541,1.2660738714090287,0.4139279694966937,-0.0909440873386992,1851,,,,,,,,,8,4,1000,4,1.0,,,,0.05,
lorentzian_knn,4h,-0.0287330381097801,-0.0106651041438645,-0.0094173229828567,-0.0721393318579244,0.6785225718194254,0.3181163206345543,-0.0888085866356644,992,,,,,,,,,16,4,500,8,0.5,,,,0.05,
lorentzian_knn,4h,-0.0308858199646758,-0.0130306768469069,-0.0115389480051967,-0.0740395494145135,0.6805745554035568,0.318193339025715,-0.0910860717757887,995,,,,,,,,,16,4,500,8,1.0,,,,0.05,
lorentzian_knn,4h,-0.0330676118069313,-0.0144393752516468,-0.0121315813137831,-0.0788412910404589,0.899452804377565,0.2980319534190915,-0.0908560981314256,1315,,,,,,,,,4,4,500,8,2.0,,,,0.05,
lorentzian_knn,4h,-0.0444441755392493,-0.0300167713573703,-0.0249020235038624,-0.0832228664838082,1.0896032831737346,0.3218691870954024,-0.1030632300032983,1593,,,,,,,,,16,4,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,-0.0457934467127673,-0.0393963060864473,-0.0318774122861744,-0.0682390019744536,1.3406292749658002,0.4351261904539087,-0.113742939100898,1960,,,,,,,,,4,4,1000,4,2.0,,,,0.05,
lorentzian_knn,4h,-0.0478954624170215,-0.0357539686722744,-0.0334763656340414,-0.0785032175263309,0.3604651162790697,0.2349705907115632,-0.0718698427652761,527,,,,,,,,,16,8,500,16,2.0,,,,0.03,
lorentzian_knn,4h,-0.0493653985596056,-0.0444896965740123,-0.0359958280787816,-0.0692359050212206,1.344733242134063,0.4411971424858988,-0.1168639248371139,1966,,,,,,,,,4,4,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,-0.0525001236111556,-0.0484502700091504,-0.039213647912481,-0.0711864041125037,1.3406292749658002,0.4385311770456339,-0.119309209303216,1960,,,,,,,,,4,4,1000,4,1.0,,,,0.05,
lorentzian_knn,4h,-0.0544206042031292,-0.0458417211157692,-0.0385953477481159,-0.0816843714412894,1.101915184678523,0.3285317323833215,-0.1032442396553239,1611,,,,,,,,,8,8,1000,4,1.0,,,,0.05,
lorentzian_knn,4h,-0.0643505535502445,-0.0590949785695833,-0.050257951781401,-0.0854505886266362,0.9726402188782488,0.3396654102796125,-0.1112963605314027,1422,,,,,,,,,16,8,1000,4,1.0,,,,0.05,
lorentzian_knn,4h,-0.0661948098653414,-0.0545364874919244,-0.0501364446025639,-0.0977976049593417,0.4890560875512996,0.2879645474103469,-0.1081302640132227,715,,,,,,,,,4,8,500,16,2.0,,,,0.05,
lorentzian_knn,4h,-0.0682428831090586,-0.0677652860930699,-0.0595924167701629,-0.0775301454692725,0.832421340629275,0.4061045170584654,-0.1202843529085929,1217,,,,,,,,,8,4,1000,8,2.0,,,,0.05,
lorentzian_knn,4h,-0.0728324786048178,-0.0568346762593854,-0.0473213818702874,-0.1196739784665915,0.976060191518468,0.2708095105224497,-0.1236398659688084,1427,,,,,,,,,2,4,500,8,2.0,,,,0.05,
lorentzian_knn,4h,-0.0783196851817376,-0.0747039273817933,-0.0634658597030135,-0.0979945210603875,1.1025991792065664,0.3228237934477509,-0.1208286438429681,1612,,,,,,,,,8,8,1000,4,2.0,,,,0.05,
lorentzian_knn,4h,-0.0801206501828802,-0.0671621537399483,-0.0558527864805442,-0.1216665091424588,0.9767441860465116,0.2799693520393684,-0.1296257095270213,1428,,,,,,,,,2,4,500,8,1.0,,,,0.05,
lorentzian_knn,4h,-0.0837630056264312,-0.0733369529378064,-0.0609356141767256,-0.1204918006609699,0.9870041039671684,0.2927754809918423,-0.134000058565336,1443,,,,,,,,,2,4,500,8,0.5,,,,0.05,
lorentzian_knn,4h,-0.0867400620248402,-0.0883064621655447,-0.0751902045558854,-0.0962013859728556,0.9740082079343364,0.3519880439586744,-0.1288993857576593,1424,,,,,,,,,16,8,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,-0.0902771899567513,-0.0926771808526545,-0.0769110191478493,-0.1004433729044489,1.0471956224350203,0.3529555640310441,-0.1346291951882019,1531,,,,,,,,,8,8,1000,4,2.0,,,,0.05,
lorentzian_knn,4h,-0.0903452740349462,-0.0852118348220236,-0.0782710570093512,-0.1092640766777713,0.4870041039671682,0.3077068465142165,-0.1280306455353694,712,,,,,,,,,4,8,500,16,1.0,,,,0.05,
lorentzian_knn,4h,-0.0944648916740469,-0.0962162385793484,-0.0827206367477361,-0.1038740173932892,1.0786593707250345,0.3849414593310924,-0.1508075529441031,1577,,,,,,,,,16,4,500,4,0.5,,,,0.05,
lorentzian_knn,4h,-0.0998991419885397,-0.0976910189893072,-0.0819649343418711,-0.120777513634185,1.0355677154582763,0.3166925653535363,-0.1446390318587407,1514,,,,,,,,,8,8,500,4,1.0,,,,0.05,
lorentzian_knn,4h,-0.1034439315704188,-0.1130809256042753,-0.0989076895037385,-0.0951308482586238,0.8344733242134063,0.4108621388391382,-0.1476147886028109,1220,,,,,,,,,8,4,1000,8,1.0,,,,0.05,
lorentzian_knn,4h,-0.1045784788504448,-0.115428232308794,-0.1009094395119215,-0.0937811802445023,0.83515731874145,0.4195492745835285,-0.148538897129771,1221,,,,,,,,,8,4,1000,8,0.5,,,,0.05,
lorentzian_knn,4h,-0.106334017114239,-0.1139392196480551,-0.0947054404261951,-0.1078223237571949,1.0554035567715458,0.3616828461167607,-0.147301402600425,1543,,,,,,,,,8,8,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,-0.1081852963385954,-0.1072848591670743,-0.0899544055587295,-0.1276167700138227,1.0355677154582763,0.3121132677100545,-0.1502598480385128,1514,,,,,,,,,8,8,500,4,0.5,,,,0.05,
lorentzian_knn,4h,-0.10848028712526,-0.1168422099043566,-0.0969760158427578,-0.1088353280356333,1.0471956224350203,0.3615465183529177,-0.1485502866302954,1531,,,,,,,,,8,8,1000,4,1.0,,,,0.05,
lorentzian_knn,4h,-0.109753556403001,-0.109916270602902,-0.0922469655848202,-0.1270431949546472,1.0362517099863202,0.3174074207274162,-0.1520082926326346,1515,,,,,,,,,8,8,500,4,2.0,,,,0.05,
lorentzian_knn,4h,-0.1105471203636209,-0.1118630845690542,-0.102687116264359,-0.1166525055223051,0.487688098495212,0.3265693787269312,-0.1440895007281155,713,,,,,,,,,4,8,500,16,0.5,,,,0.05,
lorentzian_knn,1h,-0.1125592318180013,-0.1133822006615038,-0.0962372750547183,-0.1277838967899475,1.8803009575923393,0.3237293648494918,-0.1556818106595881,2749,,,,,,,,,8,8,1000,16,1.0,,,,0.03,
lorentzian_knn,4h,-0.1169713809689164,-0.13081329751883,-0.1148501017974311,-0.1006367714071835,0.9644322845417236,0.4268247613556922,-0.1612788742965621,1410,,,,,,,,,16,8,1000,4,2.0,,,,0.05,
lorentzian_knn,4h,-0.1295602955843286,-0.14063173403512,-0.1209714712373515,-0.1233872019969171,1.0827633378932968,0.3889550874873829,-0.1788255003538205,1583,,,,,,,,,16,4,500,4,1.0,,,,0.05,
lorentzian_knn,4h,-0.1340228017584459,-0.1330384800920239,-0.1219260323477777,-0.1474320000576768,0.3679890560875513,0.2613369521336752,-0.1456364947995921,538,,,,,,,,,16,8,500,16,0.5,,,,0.05,
lorentzian_knn,4h,-0.1442866947602273,-0.1568339259933832,-0.1302464480939159,-0.1415972997823311,1.3303693570451436,0.355154894775854,-0.1867334654495968,1945,,,,,,,,,4,4,500,4,2.0,,,,0.05,
lorentzian_knn,4h,-0.1449445150250558,-0.1674046618500474,-0.1468392279058466,-0.1131029397109427,0.9555403556771546,0.4354931676733868,-0.183182625694037,1397,,,,,,,,,16,8,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,-0.1461578085730833,-0.1591624948181297,-0.1321935421684591,-0.1427824933176455,1.3303693570451436,0.355154894775854,-0.1881764550567413,1945,,,,,,,,,4,4,500,4,1.0,,,,0.05,
lorentzian_knn,4h,-0.1529273734467463,-0.1551022572648344,-0.1420412557645414,-0.1609136460381672,0.3645690834473324,0.2617027409526397,-0.1583164392403646,533,,,,,,,,,16,8,500,16,1.0,,,,0.05,
lorentzian_knn,4h,-0.1530644369885169,-0.1780185282250126,-0.1561811656570881,-0.1166755866712847,0.9569083447332422,0.4370060200741589,-0.1891285294962721,1399,,,,,,,,,16,8,1000,4,1.0,,,,0.05,
lorentzian_knn,1h,-0.1549730515387734,-0.164782548489512,-0.1398405571880409,-0.1570262166218545,1.8789329685362517,0.3173276794611931,-0.1851393477366424,2747,,,,,,,,,8,8,1000,16,2.0,,,,0.03,
lorentzian_knn,4h,-0.1691297850790475,-0.1899930470739994,-0.1578248406648931,-0.152617046833266,1.337209302325581,0.3668401396735002,-0.2061012793781326,1955,,,,,,,,,4,4,500,4,0.5,,,,0.05,
lorentzian_knn,4h,-0.1839122046223584,-0.2095427602073761,-0.1804104136293731,-0.1532399215019868,1.0875512995896033,0.390070484001334,-0.218787028981636,1590,,,,,,,,,16,4,500,4,2.0,,,,0.05,
lorentzian_knn,4h,-0.2086725652828187,-0.2505285926313663,-0.1969128036284172,-0.16462429047249,1.3727770177838576,0.347357632244173,-0.2101276914801259,2007,,,,,,,,,2,4,500,4,1.0,,,,0.03,
lorentzian_knn,4h,-0.2086725652828187,-0.2505285926313663,-0.1969128036284172,-0.16462429047249,1.3727770177838576,0.347357632244173,-0.2101276914801259,2007,,,,,,,,,2,4,500,4,2.0,,,,0.03,
lorentzian_knn,4h,-0.2086725652828187,-0.2505285926313663,-0.1969128036284172,-0.16462429047249,1.3727770177838576,0.347357632244173,-0.2101276914801259,2007,,,,,,,,,2,4,500,4,0.5,,,,0.03,
lorentzian_knn,4h,-0.2123235328004556,-0.2288764344375402,-0.2104282626802344,-0.1921482674045638,0.3604651162790697,0.2812200512169933,-0.1995110780272248,527,,,,,,,,,16,8,500,16,2.0,,,,0.05,
lorentzian_knn,4h,-0.2282833551056631,-0.2681119278532303,-0.2237411790362239,-0.1797207675116793,1.1210670314637483,0.3688836760477233,-0.2402688557045163,1639,,,,,,,,,8,4,500,4,2.0,,,,0.05,
lorentzian_knn,4h,-0.2423362699124456,-0.2863652107733018,-0.2389876692749361,-0.1869796160688135,1.1203830369357046,0.3702412373061174,-0.2497791906177897,1638,,,,,,,,,8,4,500,4,1.0,,,,0.05,
lorentzian_knn,4h,-0.2594737463395842,-0.3096158930318839,-0.2581119105638564,-0.1939793865255788,1.1292749658002736,0.3749016838249021,-0.2610025641720104,1651,,,,,,,,,8,4,500,4,0.5,,,,0.05,
lorentzian_knn,4h,-0.264463250094912,-0.3345747194642452,-0.274867203889245,-0.160577337141468,1.2968536251709986,0.4898270140937935,-0.2797592002313407,1896,,,,,,,,,2,4,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,-0.264463250094912,-0.3345747194642452,-0.274867203889245,-0.160577337141468,1.2968536251709986,0.4898270140937935,-0.2797592002313407,1896,,,,,,,,,2,4,1000,4,1.0,,,,0.05,
lorentzian_knn,4h,-0.264463250094912,-0.3345747194642452,-0.274867203889245,-0.160577337141468,1.2968536251709986,0.4898270140937935,-0.2797592002313407,1896,,,,,,,,,2,4,1000,4,2.0,,,,0.05,
lorentzian_knn,1h,-0.2718994903548073,-0.3105893733012028,-0.2640971481359623,-0.2281153219784583,2.1326949384404923,0.3314556964248499,-0.2701565228543111,3118,,,,,,,,,4,8,1000,16,1.0,,,,0.03,
lorentzian_knn,1h,-0.2778778769410621,-0.3099716021244977,-0.2699585227113128,-0.2430055975928972,1.8146374829001368,0.3127087694214822,-0.271357113762928,2653,,,,,,,,,8,8,1000,16,1.0,,,,0.03,
lorentzian_knn,1h,-0.2926351383334442,-0.3386049171479015,-0.2879998036045313,-0.2359774346430808,2.13406292749658,0.3400872746543532,-0.2847292899569313,3120,,,,,,,,,4,8,1000,16,2.0,,,,0.03,
lorentzian_knn,1h,-0.2934224312049517,-0.3417515571340643,-0.290274081613829,-0.2321319462239241,1.8803009575923393,0.3862243458186832,-0.3135706540794735,2749,,,,,,,,,8,8,1000,16,1.0,,,,0.05,
lorentzian_knn,1h,-0.3176089082362644,-0.3756738202961374,-0.3188804515214858,-0.2389174822045457,1.8789329685362517,0.3993165749049185,-0.330769642740703,2747,,,,,,,,,8,8,1000,16,2.0,,,,0.05,
lorentzian_knn,1h,-0.3382436346501952,-0.3907744636414955,-0.341185269259395,-0.2652608947192617,1.810533515731874,0.337926389570285,-0.3135212621510834,2647,,,,,,,,,8,8,1000,16,2.0,,,,0.03,
lorentzian_knn,1h,-0.3475675200160498,-0.4399843186729785,-0.3640284056950497,-0.2078842361278118,2.357045143638851,0.4704956276836227,-0.3378678989916031,3446,,,,,,,,,4,4,1000,16,1.0,,,,0.03,
lorentzian_knn,1h,-0.3875890248732743,-0.4918966546555722,-0.4004399244293862,-0.2356612856074318,2.4931600547195623,0.4519372958470565,-0.3630627624984309,3645,,,,,,,,,4,4,1000,16,1.0,,,,0.03,
lorentzian_knn,1h,-0.3936507332921373,-0.5066507988984355,-0.419513996051051,-0.2171207163914927,2.3584131326949382,0.5005924826407563,-0.3692786215663542,3448,,,,,,,,,4,4,1000,16,2.0,,,,0.03,
lorentzian_knn,1h,-0.3989651006099345,-0.5036855580072905,-0.4103635687560595,-0.2479393559340016,2.488372093023256,0.4378202649093253,-0.3688926907996366,3638,,,,,,,,,4,4,1000,16,2.0,,,,0.03,
lorentzian_knn,1h,-0.4382913501933965,-0.554211648349982,-0.4647283054993069,-0.2572939973453719,2.133378932968536,0.4407073132215299,-0.3825020832441108,3119,,,,,,,,,8,4,1000,16,1.0,,,,0.03,
lorentzian_knn,1h,-0.4461031808884417,-0.5453528052879725,-0.4641780937782243,-0.2956954354659515,2.1326949384404923,0.4283072809872316,-0.4186638891405269,3118,,,,,,,,,4,8,1000,16,1.0,,,,0.05,
lorentzian_knn,1h,-0.4545435891334461,-0.5577809496444629,-0.4749519929855444,-0.2964853712666588,2.13406292749658,0.4345666918758917,-0.4244920721552414,3120,,,,,,,,,4,8,1000,16,2.0,,,,0.05,
lorentzian_knn,1h,-0.5152058713581293,-0.6604203811819574,-0.5566049613482649,-0.2801874349362231,2.130642954856361,0.4633348555499743,-0.4270755222157645,3115,,,,,,,,,8,4,1000,16,2.0,,,,0.03,
lorentzian_knn,1h,-0.524725119698782,-0.6702503585584354,-0.5538124072739247,-0.3016041803107681,2.9890560875512997,0.4546920192060741,-0.4461284694603549,4370,,,,,,,,,8,8,1000,8,2.0,,,,0.03,
lorentzian_knn,1h,-0.5329113014505119,-0.6825415846429607,-0.5637000131780997,-0.3026155454663257,2.991792065663475,0.4595968076883989,-0.4511102830397568,4374,,,,,,,,,8,8,1000,8,1.0,,,,0.03,
lorentzian_knn,1h,-0.5592239022787466,-0.7176520535844098,-0.604437521379758,-0.3027727481035179,2.133378932968536,0.5092570374026272,-0.4886877503738667,3119,,,,,,,,,8,4,1000,16,1.0,,,,0.05,
lorentzian_knn,1h,-0.5742384865137293,-0.7353992127574425,-0.6329768655599687,-0.300619139142539,2.0328317373461013,0.4774750865197179,-0.4624044232775851,2972,,,,,,,,,4,8,1000,16,2.0,,,,0.03,
lorentzian_knn,1h,-0.5863232479181545,-0.7416693338150935,-0.6498999967746315,-0.3156183845324251,1.8146374829001368,0.5138222862056804,-0.5077449976886894,2653,,,,,,,,,8,8,1000,16,1.0,,,,0.05,
lorentzian_knn,1h,-0.5909452992532712,-0.761777640306952,-0.6498310589218038,-0.3042830848464974,2.1094391244870043,0.4792788959028032,-0.4681597720363541,3084,,,,,,,,,8,4,1000,16,2.0,,,,0.03,
lorentzian_knn,1h,-0.5961010691785291,-0.7555647263621009,-0.6626373188834729,-0.3169466098954893,1.810533515731874,0.5194635870919938,-0.5135333566419098,2647,,,,,,,,,8,8,1000,16,2.0,,,,0.05,
lorentzian_knn,1h,-0.5970279280751223,-0.7674905477696123,-0.6630154052372884,-0.3037569579869692,2.0294117647058822,0.4898411926823102,-0.4754944798520776,2967,,,,,,,,,4,8,1000,16,1.0,,,,0.03,
lorentzian_knn,1h,-0.6021846886943472,-0.7801881063803173,-0.6653735262381087,-0.3016579609026253,2.116279069767442,0.4942670905841163,-0.4762516414193295,3094,,,,,,,,,8,4,1000,16,1.0,,,,0.03,
lorentzian_knn,1h,-0.6118222792399675,-0.7941227745390345,-0.6705345317482349,-0.3100426996662776,2.130642954856361,0.536942245054921,-0.5177945415274334,3115,,,,,,,,,8,4,1000,16,2.0,,,,0.05,
lorentzian_knn,1h,-0.6622488102708176,-0.8662816014938813,-0.7300398075662348,-0.322414091344649,2.357045143638851,0.5668992089992911,-0.5544735465479281,3446,,,,,,,,,4,4,1000,16,1.0,,,,0.05,
lorentzian_knn,1h,-0.6635061971203352,-0.877246167372714,-0.7276207308847366,-0.3144050363527621,2.8707250341997264,0.5425708741858674,-0.5272528100809571,4197,,,,,,,,,8,8,1000,8,1.0,,,,0.03,
lorentzian_knn,1h,-0.6672557370650614,-0.883419933481837,-0.73217500399398,-0.3141175415804417,2.877564979480164,0.5453128510919496,-0.5288610623267488,4207,,,,,,,,,8,8,1000,8,2.0,,,,0.03,
lorentzian_knn,1h,-0.7022320374186656,-0.9244441826346426,-0.7803055608712297,-0.3278756536781321,2.3584131326949382,0.5873014166416438,-0.5754610935632188,3448,,,,,,,,,4,4,1000,16,2.0,,,,0.05,
lorentzian_knn,1h,-0.7028743535154752,-0.91662200307159,-0.7933864889762346,-0.3273653519798962,2.1094391244870043,0.5845372204633139,-0.5729184083153528,3084,,,,,,,,,8,4,1000,16,2.0,,,,0.05,
lorentzian_knn,1h,-0.7048879838687987,-0.9218893962743876,-0.794384166490804,-0.3260565847060087,2.0294117647058822,0.5842636636319775,-0.57110840559747,2967,,,,,,,,,4,8,1000,16,1.0,,,,0.05,
lorentzian_knn,4h,-0.7173593023020135,-0.96467947753331,-0.7955013112322495,-0.3094570597300485,1.3556771545827633,0.5743773071438343,-0.5434153294496713,1982,,,,,,,,,2,4,500,4,0.5,,,,0.05,
lorentzian_knn,4h,-0.7173593023020135,-0.96467947753331,-0.7955013112322495,-0.3094570597300485,1.3556771545827633,0.5743773071438343,-0.5434153294496713,1982,,,,,,,,,2,4,500,4,2.0,,,,0.05,
lorentzian_knn,4h,-0.7173593023020135,-0.96467947753331,-0.7955013112322495,-0.3094570597300485,1.3556771545827633,0.5743773071438343,-0.5434153294496713,1982,,,,,,,,,2,4,500,4,1.0,,,,0.05,
lorentzian_knn,1h,-0.7197790619856093,-0.9416952505000116,-0.814664773418554,-0.3290050992001282,2.116279069767442,0.5950523858342379,-0.5821884760061817,3094,,,,,,,,,8,4,1000,16,1.0,,,,0.05,
lorentzian_knn,1h,-0.7242299728903467,-0.950331208734304,-0.8187982423929033,-0.3281933889291804,2.0328317373461013,0.5934050130089631,-0.5800541574801867,2972,,,,,,,,,4,8,1000,16,2.0,,,,0.05,
lorentzian_knn,1h,-0.7711877582339024,-1.031415416557826,-0.8594345593425089,-0.3359707460267309,2.488372093023256,0.6223681266700204,-0.6092293217638857,3638,,,,,,,,,4,4,1000,16,2.0,,,,0.05,
lorentzian_knn,1h,-0.7800507051830553,-1.0446024229283697,-0.8699035795355324,-0.3374622071701589,2.4931600547195623,0.624967026217769,-0.6127898763270526,3645,,,,,,,,,4,4,1000,16,1.0,,,,0.05,
lorentzian_knn,1h,-0.7921363623971153,-1.0564801320256023,-0.8892399570663537,-0.3425744082232274,2.8707250341997264,0.6348326104645483,-0.6255517481568895,4197,,,,,,,,,8,8,1000,8,1.0,,,,0.05,
lorentzian_knn,1h,-0.8037229855304558,-1.0713131257686723,-0.9056178526037382,-0.345041264806218,2.9890560875512997,0.633284758102133,-0.6275258396063196,4370,,,,,,,,,8,8,1000,8,2.0,,,,0.05,
lorentzian_knn,1h,-0.809072150981363,-1.0793489337886697,-0.9119984205000824,-0.3457768377195675,2.991792065663475,0.635767844897117,-0.6300479209475782,4374,,,,,,,,,8,8,1000,8,1.0,,,,0.05,
lorentzian_knn,1h,-0.8154471585026714,-1.0915090940741603,-0.9177845459004254,-0.3450271903429318,2.877564979480164,0.6452624585561082,-0.635336413640588,4207,,,,,,,,,8,8,1000,8,2.0,,,,0.05,
lorentzian_knn,1h,-0.8895016169624399,-1.2387938383624764,-0.975577198526954,-0.3377030735312107,3.6559507523939807,0.6392025576515392,-0.6224432578351143,5345,,,,,,,,,4,4,1000,8,2.0,,,,0.03,
lorentzian_knn,1h,-0.891765213780895,-1.2429158841187409,-0.9773727231155688,-0.3379568106624269,3.661422708618331,0.6397824290450695,-0.6231335547707361,5353,,,,,,,,,4,4,1000,8,1.0,,,,0.03,
lorentzian_knn,1h,-0.8971652769602688,-1.2208233480568245,-1.015725300159105,-0.347061158966025,3.160738714090287,0.6312655077216466,-0.628628795317744,4621,,,,,,,,,4,8,1000,8,1.0,,,,0.03,
lorentzian_knn,1h,-0.8980841900847106,-1.2222266332058538,-1.017436175373077,-0.3465422806348202,3.152530779753762,0.6315192383948792,-0.62817212890444,4609,,,,,,,,,4,8,1000,8,2.0,,,,0.03,
lorentzian_knn,1h,-1.0059734403591731,-1.3997901981182763,-1.1318117028208312,-0.3550461675520435,3.26812585499316,0.6869265504670387,-0.6736682655804195,4778,,,,,,,,,8,4,1000,8,1.0,,,,0.03,
lorentzian_knn,1h,-1.0163706209048682,-1.414377523919646,-1.1455134576276762,-0.3565519134956894,3.26812585499316,0.6910737789913467,-0.6779911242558913,4778,,,,,,,,,8,4,1000,8,2.0,,,,0.03,
lorentzian_knn,1h,-1.0234574684731983,-1.4201354180792989,-1.1587411488394697,-0.3592698552987937,3.368673050615595,0.6879909700623791,-0.6793082740499741,4925,,,,,,,,,4,8,1000,8,1.0,,,,0.03,
lorentzian_knn,1h,-1.0604735975488755,-1.4750906223227565,-1.2044047896553054,-0.3637197057439385,3.3673050615595077,0.7003451711007043,-0.6920062720999259,4923,,,,,,,,,4,8,1000,8,2.0,,,,0.03,
lorentzian_knn,1h,-1.1303379346105518,-1.551449786460853,-1.312381708283467,-0.3868116918039021,3.152530779753762,0.7473518768224847,-0.745056937658912,4609,,,,,,,,,4,8,1000,8,2.0,,,,0.05,
lorentzian_knn,1h,-1.1402885996942247,-1.5667875831599536,-1.3235283679967036,-0.3883835201041066,3.160738714090287,0.7499883328491703,-0.7482005726105649,4621,,,,,,,,,4,8,1000,8,1.0,,,,0.05,
lorentzian_knn,1h,-1.2397049274464396,-1.7188433486815395,-1.4407928646845425,-0.3997657618948703,3.3673050615595077,0.784514018695277,-0.7785173997160821,4923,,,,,,,,,4,8,1000,8,1.0,,,,0.05,
lorentzian_knn,1h,-1.242082732483833,-1.722287368278605,-1.443672101590159,-0.4002205156511437,3.36593707250342,0.7854144037226652,-0.7794428409717786,4921,,,,,,,,,4,8,1000,8,2.0,,,,0.05,
lorentzian_knn,1h,-1.2426158316069449,-1.769720154692784,-1.3991471006238945,-0.3832787984755427,3.889192886456908,0.7511926897539191,-0.7433747045748447,5686,,,,,,,,,4,4,1000,8,2.0,,,,0.03,
lorentzian_knn,1h,-1.251239475512766,-1.783412310905827,-1.40880205538017,-0.3841131151212804,3.8980848153214778,0.7536089103241319,-0.7456118494975043,5699,,,,,,,,,4,4,1000,8,1.0,,,,0.03,
lorentzian_knn,1h,-1.261324608571723,-1.7686006854267882,-1.460405418126292,-0.3858756965437332,3.508891928864569,0.7609554883386823,-0.7515299111970537,5130,,,,,,,,,8,4,1000,8,2.0,,,,0.03,
lorentzian_knn,1h,-1.268762003967815,-1.7794948463285474,-1.4689885564864842,-0.3875583283015019,3.5198358413132693,0.7633016083800183,-0.7546008105658418,5146,,,,,,,,,8,4,1000,8,1.0,,,,0.03,
lorentzian_knn,1h,-1.3347607702630195,-1.8617031711492564,-1.5554020026829856,-0.4115296699947378,3.26812585499316,0.8102308908227165,-0.8030358689130983,4778,,,,,,,,,8,4,1000,8,1.0,,,,0.05,
lorentzian_knn,1h,-1.3487043061262556,-1.881078241455795,-1.5740517151567608,-0.413524983323031,3.26812585499316,0.8136749181749737,-0.8066104752218861,4778,,,,,,,,,8,4,1000,8,2.0,,,,0.05,
lorentzian_knn,1h,-1.3882300646466688,-1.9568783374483711,-1.6041120369340631,-0.4141503952903381,3.661422708618331,0.815952567315184,-0.8083002611662795,5353,,,,,,,,,4,4,1000,8,1.0,,,,0.05,
lorentzian_knn,1h,-1.4066313541090487,-1.9825782200868087,-1.628627249819676,-0.4167063037614081,3.6559507523939807,0.8202881931371006,-0.8127746849480851,5345,,,,,,,,,4,4,1000,8,2.0,,,,0.05,
lorentzian_knn,1h,-1.5005047547106676,-2.090328640908152,-1.780960700473144,-0.4336169606848785,3.508891928864569,0.84615820514526,-0.8397657776701414,5130,,,,,,,,,8,4,1000,8,2.0,,,,0.05,
lorentzian_knn,1h,-1.5060538991744998,-2.098548571539262,-1.7872616992117665,-0.4348532026508836,3.5198358413132693,0.8472337783893847,-0.8412949468444619,5146,,,,,,,,,8,4,1000,8,1.0,,,,0.05,
lorentzian_knn,1h,-1.6648468117302648,-2.3640240030311084,-1.946717927830904,-0.4507394405618347,3.889192886456908,0.8673193073468988,-0.8627697004469973,5686,,,,,,,,,4,4,1000,8,2.0,,,,0.05,
lorentzian_knn,1h,-1.6742483760205502,-2.379057719887455,-1.9569776270691517,-0.4517733331494095,3.8980848153214778,0.8688194481805362,-0.8641851406281414,5699,,,,,,,,,4,4,1000,8,1.0,,,,0.05,
