strategy,timeframe,composite,sortino,sharpe,calmar,trades_per_day,max_drawdown,total_return,n_trades
volty_expan_close+atr_ratio,1h,0.4915400920248967,0.4987590373930519,0.5347083544305907,0.43874656912832904,0.957592339261286,0.22311480008521256,0.45366234010105566,1400
volty_expan_close+atr_ratio,1h,0.5666569756819654,0.550575313220829,0.6359763282154299,0.5187798397633494,0.771545827633379,0.22337827763581916,0.5514678974020493,1128
volty_expan_close+atr_ratio,1h,0.9477693662349493,0.9282451027432543,0.9457494149684645,0.975821668823694,0.6395348837209303,0.2059659455104952,1.0825562024255477,935
volty_expan_close+atr_ratio,1h,1.0186413715620386,0.9725658149566017,1.0283976611962466,1.0703191574017465,0.551983584131327,0.19623276987030377,1.1461007886630161,807
volty_expan_close+atr_ratio,1h,0.9314421544235041,0.8971523280151457,1.011955785701754,0.8966482916897324,0.460328317373461,0.21469670536040233,1.0242869427571732,673
volty_expan_close+atr_ratio,1h,0.6101525681512173,0.6417557233796876,0.6471358732601609,0.5310317227376468,0.6238030095759234,0.2451529077705925,0.632652920757239,912
volty_expan_close+atr_ratio,1h,0.6022860782025621,0.6332126273461954,0.6604023156128368,0.5029344419341094,0.539671682626539,0.2514338892893085,0.6111808408810109,789
volty_expan_close+atr_ratio,1h,0.6601270048559345,0.6706878239462079,0.7449888351165533,0.5611840824749509,0.448016415868673,0.24769630333381212,0.684286586256736,655
volty_expan_close+atr_ratio,1h,-1.1096226171732404,-1.4610397014177083,-1.3823204163708358,-0.368368705649688,3.6963064295485637,0.8003222661893051,-0.7531875897076395,5404
volty_expan_close+atr_ratio,1h,-0.8446193231392793,-1.0482673587164884,-1.1032424508736058,-0.3144654813020072,2.869357045143639,0.7132509590240388,-0.6384450687180844,4195
volty_expan_close+atr_ratio,1h,-0.6837626984145748,-0.7949858198489027,-0.9411491450084122,-0.27807875657496695,2.1634746922024624,0.631106497874839,-0.5383641601906655,3163
volty_expan_close+atr_ratio,1h,-1.3017816510720057,-1.700278004766309,-1.6655303660134346,-0.4067044645381726,3.6915184678522572,0.8531308554634179,-0.8185772804230967,5397
volty_expan_close+atr_ratio,1h,-1.039166924593938,-1.2843709204404,-1.3975605095346009,-0.35383467852465883,2.865253077975376,0.7830858394435526,-0.7273749713827209,4189
volty_expan_close+atr_ratio,1h,-0.8701181765299093,-1.009398816391675,-1.2374236073890228,-0.3171052258551086,2.1600547195622437,0.7126984061967636,-0.6416225879976578,3158
volty_expan_close+atr_ratio,1h,-0.36236332914270214,-0.42157449879125236,-0.40003933494564176,-0.24573909714169564,2.4596443228454175,0.4752191181761779,-0.3919013023034177,3596
volty_expan_close+atr_ratio,1h,-0.18620044060294993,-0.19568171667569556,-0.20034246213316975,-0.15941671764240262,2.008891928864569,0.4147745446950916,-0.23968352787157363,2937
volty_expan_close+atr_ratio,1h,-0.030757007235387344,-0.014914874874537281,-0.016767465323274267,-0.0658693922953005,1.5526675786593707,0.3446089186151352,-0.08786887707955059,2270
volty_expan_close+atr_ratio,1h,-0.5171519677820849,-0.6272348671384615,-0.6092518604204178,-0.2782748760019167,2.451436388508892,0.5942626946197648,-0.5152250017022763,3584
volty_expan_close+atr_ratio,1h,-0.3252828907018843,-0.36467503164566484,-0.3825577537396105,-0.21548517307245096,2.002735978112175,0.497752825108829,-0.3652136788825177,2928
volty_expan_close+atr_ratio,1h,-0.12259426439549165,-0.1115804940159414,-0.1283649585692452,-0.13150859739447177,1.5444596443228453,0.3573351864749991,-0.1753530166746787,2258
volty_expan_close+atr_ratio,1h,0.5666231047119361,0.6200718676463417,0.6098826072605336,0.4520985849174645,1.213406292749658,0.26923025533448025,0.5842172695750211,1774
