strategy,timeframe,composite,sortino,sharpe,calmar,trades_per_day,max_drawdown,total_return,n_trades
vec_rsi_regime,4h,1.312576018227712,0.8850222884360813,1.2183114643048385,1.9769122118727596,0.1452054794520547,0.0877173514855536,0.1739237095601374,53
volty_expan_close+atr_ratio+garch,4h,1.3102155713609294,0.9604568494992076,1.1896297128949351,1.897146392309219,0.0931506849315068,0.0994386964435965,0.1892126922309848,34
volty_expan_close+atr_ratio+garch,1h,1.3084736417797138,1.1456554023574124,1.256404667623604,1.5776336018322252,0.3863013698630137,0.1324622120371167,0.2095269721140516,141
vec_rsi_regime,4h,1.3001402197633514,1.2682848742388773,1.2048944253867004,1.4378598081726348,0.6328767123287671,0.1668921615222262,0.2406984279352169,231
volty_expan_close+atr_ratio+garch,4h,1.2958495833009782,1.0076902619259367,1.244245162450634,1.7316664326513782,0.1616438356164383,0.0994363234264791,0.1727008761731748,59
volty_expan_close+atr_ratio+garch,1h,1.2957557486485467,0.967499659621124,1.1144223921468237,1.9147638905201665,0.3780821917808219,0.0949912562474334,0.1823593967219988,138
rsi_ema_filter,1h,1.2945332804245846,0.1450207545912057,1.5131331411017162,2.6086167875252917,0.0027397260273972,0.0069763725738557,0.018242705132996,1
ema_crossover,4h,1.2908161976980912,1.1537441683946814,1.415342071122529,1.349053030011533,0.1753424657534246,0.1226866764129043,0.1660000010050548,64
vec_rsi_regime,4h,1.2860997641296257,1.1487153382758366,1.271862514903289,1.4835162478276809,0.1698630136986301,0.116835559121556,0.1738413956456056,62
vec_rsi_regime,4h,1.28519756335484,1.1720718531611922,1.3282822170684,1.392947189899477,0.2027397260273972,0.1600178161947671,0.2235707280530249,74
rsi+atr_ratio_low,30m,1.280143256736131,0.6177949597668114,1.6022005935491088,1.841216982548913,0.1315068493150684,0.0568129428248068,0.1048684327205943,48
volty_expan_close+atr_ratio+garch,1h,1.2770039223551752,1.0652759042269064,1.1805321953760286,1.655779673505347,0.4027397260273972,0.1195898994421895,0.1985335001423227,147
volty_expan_close+garch,1h,1.268371325017679,1.211682254893397,1.1984634563312833,1.4138646205364502,0.6356164383561644,0.1645913594089922,0.2333283115198332,232
rsi_ema_filter,30m,1.2676937654380454,0.1199856962504933,1.5832953129591845,2.4823696435003093,0.0027397260273972,0.0037468889257444,0.0093235642602145,1
rsi_ema_filter,30m,1.2676937654380454,0.1199856962504933,1.5832953129591845,2.4823696435003093,0.0027397260273972,0.0037468889257444,0.0093235642602145,1
volty_expan_close+atr_ratio+garch,1h,1.2643486508582649,1.1312582417895236,1.219315164230357,1.486836016244494,0.4273972602739726,0.1416899019637266,0.2112246179173454,156
volty_expan_close+garch,4h,1.262309244807594,1.1338641457288423,1.1218084815848746,1.5740701401353152,0.1698630136986301,0.1232878855098443,0.1946441450209374,62
volty_expan_close+atr_ratio+garch,4h,1.255504912646196,0.9664667704400424,1.2303346933358652,1.6660593215647317,0.0986301369863013,0.0977406706682198,0.1633224964879917,36
