[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/46287-4caff6a8b1d9f9be.js → 200 (93ms, 36728B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/2498-97555f2269e8a9bd.js → 200 (93ms, 9131B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/1108-5764b5cfbe6c646a.js → 200 (93ms, 29167B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/18597-4d68730b3035fa2d.js → 200 (93ms, 15863B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/15625-1fe1313c1426464a.js → 200 (93ms, 11790B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/48527-f916f0db97fcaa0a.js → 200 (93ms, 7750B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/28703-b65c10948d4038cd.js → 200 (93ms, 9832B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/99328-91354dc331fd4cdd.js → 200 (93ms, 7210B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/37943-51d1420545992a0c.js → 200 (94ms, 50113B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/91184-962677183b5639ee.js → 200 (94ms, 14630B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/97232-f296cf9f18a015f8.js → 200 (94ms, 9745B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/87774-a49163e290691688.js → 200 (94ms, 9394B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/27493-4c94010ef4ae1e22.js → 200 (94ms, 14543B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/56889-a22c1e3369fa0b5c.js → 200 (94ms, 12490B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/2013-ba4f72f3bac703ac.js → 200 (95ms, 10467B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/81564-b397683e312aecfa.js → 200 (95ms, 7439B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/behaviors-8f0bad3ae754e9cb.js → 200 (110ms, 91213B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/react-core.50b17d2546e632b1.module.css → 200 (4ms, 446B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/38302-3e712631658bb3b9.js → 200 (95ms, 11403B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/notifications-global-26855372e0da920b.js → 200 (95ms, 11710B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/19262-4c3b05232fb597c5.js → 200 (100ms, 14796B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/32225-b364085a67fce509.js → 200 (101ms, 13521B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/19930-5c005d8c44bf85a0.js → 200 (101ms, 10924B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/codespaces-b081762bea4c7a09.js → 200 (101ms, 19824B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/45885-1f6bd3d4e25bd9ee.js → 200 (101ms, 19828B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/70206-8ad353124c962a56.js → 200 (101ms, 14143B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/repositories-59567ea6794c1cf8.js → 200 (101ms, 48308B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/34140-23b7e387fad525e7.js → 200 (101ms, 9408B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/code-menu-967536ac6b424d39.js → 200 (102ms, 5807B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/primer-react-2d7f32332b3df9d6.js → 200 (158ms, 646272B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/octicons-react-ca419a820093f0c2.js → 200 (158ms, 431059B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/82920-9ed2fcb4b31c2618.js → 200 (102ms, 40966B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/37869-a6edd40fc0f7a5b7.js → 200 (102ms, 32187B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/68751-dc22dc5f8bf5a264.js → 200 (103ms, 11906B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/7463-99acaf07f7d6502a.js → 200 (103ms, 22453B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/15272-ad5fb8cca4dc4180.js → 200 (103ms, 9690B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/32769-5b6132406b21f557.js → 200 (103ms, 6573B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/91498-79905c6495061831.js → 200 (113ms, 140686B)
[2026-03-22T16:25:35.581Z] GET https://github.githubassets.com/assets/50938-14e2342a61983e31.js → 200 (103ms, 10950B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/95079-cbff9f388f801cec.js → 200 (103ms, 9115B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/14770-320ea18519155bb8.js → 200 (103ms, 9554B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/63991-e25341ef4598af2e.js → 200 (104ms, 7333B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/5478-be6668559cef13dd.js → 200 (104ms, 8396B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/15696-37050011491d1218.js → 200 (104ms, 28433B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/66231-730d4632e03e6ae9.js → 200 (104ms, 17307B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/36600-cf085c136387bf33.js → 200 (104ms, 33273B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/18222-4323474564e5aecc.js → 200 (104ms, 54942B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/4916-4cfd8dd432dcda55.js → 200 (105ms, 5354B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/24787-1e80460305bfacf6.js → 200 (105ms, 9489B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/17363-9f4696836f647d27.js → 200 (105ms, 14710B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/13333-e5806d3da030dcc5.js → 200 (105ms, 13038B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/1097-53c0518f93b2279f.js → 200 (105ms, 16816B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/55990-d288229d67ae35d7.js → 200 (105ms, 8789B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/73061-a112aecc0fa55b56.js → 200 (105ms, 24947B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/32999-95260b74be7eab1f.js → 200 (108ms, 14245B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/54061-2775a344e28bd511.js → 200 (108ms, 19528B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/86923-cf375148e3d6ed75.js → 200 (108ms, 13894B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/49972-75e32f17cfa68bd1.js → 200 (108ms, 14301B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/51162-bc79be4321b77c45.js → 200 (111ms, 79455B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/96306-3287c1625c0d36d8.js → 200 (108ms, 33263B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/26497-f2804b9e72b929a3.js → 200 (111ms, 92380B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/9061-c6b2ce235d23aac7.js → 200 (108ms, 52604B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/2758-1289ff00c5943402.js → 200 (109ms, 13819B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/43690-90c1d0ccde170e68.js → 200 (112ms, 244079B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/code-view-2565798935e72dd1.js → 200 (111ms, 80597B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/primer-react-css.6d58de07ded3d36e.module.css → 200 (4ms, 274637B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/51162.b392a9b925af66c2.module.css → 200 (4ms, 15924B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/9061.4fa9a2b0b99c2bad.module.css → 200 (5ms, 11569B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/43690.928d9e4a5d8afd34.module.css → 200 (5ms, 55381B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/code-view.e2336f1b2782e767.module.css → 200 (5ms, 11514B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/75999-66911a4f8078f8d4.js → 200 (109ms, 17189B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/86065-378d30ec958f4494.js → 200 (109ms, 34602B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/33684-63f97e8d1cd8b970.js → 200 (109ms, 10356B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/5289-a1c32aa423ec464f.js → 200 (109ms, 15631B)
[2026-03-22T16:25:35.582Z] GET https://github.githubassets.com/assets/18157-37d0b414f413ebf5.js → 200 (110ms, 23403B)
[2026-03-22T16:25:35.583Z] GET https://github.githubassets.com/assets/notifications-subscriptions-menu-54d8dd9cbf36b5d8.js → 200 (109ms, 6679B)
[2026-03-22T16:25:35.583Z] GET https://github.githubassets.com/assets/notifications-subscriptions-menu.15112b824f3022ce.module.css → 200 (4ms, 2939B)
[2026-03-22T16:25:35.588Z] GET https://github.githubassets.com/assets/keyboard-shortcuts-dialog.afef1136cf37e489.module.css → 200 (?ms, 331B)
[2026-03-22T16:25:35.588Z] GET https://github.githubassets.com/assets/46752-06df1a7bce5e9ba9.js → 200 (106ms, 69802B)
[2026-03-22T16:25:35.588Z] GET https://github.githubassets.com/assets/93308-59bc73bd78f63174.js → 200 (104ms, 14035B)
[2026-03-22T16:25:35.588Z] GET https://github.githubassets.com/assets/sessions-a663cbddb3957792.js → 200 (105ms, 16198B)
[2026-03-22T16:25:35.588Z] GET https://github.githubassets.com/assets/marketing-navigation.0d061fa8a7d6603d.module.css → 200 (?ms, 10698B)
[2026-03-22T16:25:35.588Z] GET https://avatars.githubusercontent.com/u/17488831?s=64&v=4 → 200 (66ms, 1924B)
[2026-03-22T16:25:35.588Z] GET https://avatars.githubusercontent.com/u/122822066?s=64&v=4 → 200 (66ms, 5301B)
[2026-03-22T16:25:35.731Z] GET https://github.githubassets.com/assets/chunk-81053-4d1b3746e529561d.js → 200 (157ms, 54111B)
[2026-03-22T16:25:35.793Z] GET https://github.com/roostoo/Roostoo-API-Documents/latest-commit → 200 (122ms, 1106B)
[2026-03-22T16:25:35.793Z] GET https://github.com/roostoo/Roostoo-API-Documents/tree-commit-info → 200 (160ms, 2165B)
[2026-03-22T16:25:35.793Z] GET https://github.com/roostoo/Roostoo-API-Documents/recently-touched-branches → 200 (122ms, 58B)
[2026-03-22T16:25:35.793Z] GET https://github.com/roostoo/Roostoo-API-Documents/branch-and-tag-count → 200 (110ms, 23B)
[2026-03-22T16:25:35.849Z] GET https://github.githubassets.com/assets/chunk-51591-375f71c67c905659.js → 200 (49ms, 17809B)
[2026-03-22T16:25:35.849Z] GET https://github.githubassets.com/assets/chunk-34877-417678a20c83a429.js → 200 (49ms, 834B)
[2026-03-22T16:25:35.849Z] GET https://github.githubassets.com/assets/chunk-36423-c84ccea2d788d8c1.js → 200 (50ms, 11321B)
[2026-03-22T16:25:35.849Z] GET https://github.githubassets.com/assets/62758-2c52ce561820e1db.js → 200 (50ms, 14675B)
[2026-03-22T16:25:35.849Z] GET https://github.githubassets.com/assets/chunk-82097-7fc857cb5424bc8b.js → 200 (50ms, 8846B)
[2026-03-22T16:25:35.849Z] GET https://github.githubassets.com/assets/2694-7845f874754220e5.js → 200 (50ms, 24012B)
[2026-03-22T16:25:35.850Z] GET https://github.githubassets.com/assets/chunk-41106-c8d8b147ae1e2eb6.js → 200 (49ms, 11975B)
[2026-03-22T16:25:35.850Z] GET https://github.githubassets.com/assets/chunk-2257-d16bdf9ff9a05416.js → 200 (49ms, 59093B)
[2026-03-22T16:25:35.850Z] GET https://github.githubassets.com/assets/55077-1ce0509a5f86e296.js → 200 (49ms, 32176B)
[2026-03-22T16:25:35.850Z] GET https://github.githubassets.com/assets/chunk-78326-f081de5f755d62a5.js → 200 (49ms, 365B)
[2026-03-22T16:25:35.850Z] GET https://github.githubassets.com/assets/chunk-50050-754d6e747d469bea.js → 200 (50ms, 682B)
[2026-03-22T16:25:35.850Z] GET https://github.githubassets.com/assets/chunk-59342-18a3b29ba59f4265.js → 200 (50ms, 652B)
[2026-03-22T16:25:35.850Z] GET https://github.githubassets.com/assets/chunk-54704-7c556a181ae89425.js → 200 (50ms, 7484B)
[2026-03-22T16:25:35.850Z] GET https://github.githubassets.com/assets/chunk-69038-33dbfd5d912595b3.js → 200 (50ms, 576B)
[2026-03-22T16:25:35.850Z] GET https://github.githubassets.com/assets/chunk-46661-7ea70c431dcc3df8.js → 200 (50ms, 10224B)
[2026-03-22T16:25:35.850Z] GET https://github.githubassets.com/assets/36469-ba19164162d5c300.js → 200 (50ms, 9889B)
[2026-03-22T16:25:35.850Z] GET https://github.githubassets.com/assets/64582-db69d0417fcaf01c.js → 200 (52ms, 10157B)
[2026-03-22T16:25:35.850Z] GET https://github.githubassets.com/assets/38963.f70dfea92b138b01.module.css → 200 (1ms, 311B)
[2026-03-22T16:25:35.850Z] GET https://github.githubassets.com/assets/71236-1e8b5578214f81f0.js → 200 (53ms, 11432B)
[2026-03-22T16:25:35.850Z] GET https://github.githubassets.com/assets/84500-c15e9231ced4decf.js → 200 (53ms, 84052B)
[2026-03-22T16:25:35.851Z] GET https://github.githubassets.com/assets/86361-514e0f60709bbb0a.js → 200 (52ms, 17907B)
[2026-03-22T16:25:35.851Z] GET https://github.githubassets.com/assets/70168.374ce4e648336309.module.css → 200 (?ms, 10683B)
[2026-03-22T16:25:35.878Z] GET https://github.com/roostoo/Roostoo-API-Documents/hovercards/citation/sidebar_partial?tree_name=master → 204 (107ms, ?B)
[2026-03-22T16:25:35.878Z] GET https://github.com/roostoo/Roostoo-API-Documents/packages_list?current_repository=Roostoo-API-Documents → 200 (108ms, 397B)
[2026-03-22T16:25:35.952Z] GET https://github.githubassets.com/assets/39007.5061415e86a5b611.module.css → 200 (?ms, 1687B)
[2026-03-22T16:25:35.952Z] GET https://github.githubassets.com/assets/chunk-39007-91034768f0643e8c.js → 200 (33ms, 3757B)
[2026-03-22T16:25:35.952Z] GET https://avatars.githubusercontent.com/u/122822066?v=4&size=40 → 200 (32ms, 2519B)
[2026-03-22T16:25:35.997Z] GET https://github.githubassets.com/assets/chunk-85825-a9a3df618cf463ae.js → 200 (1ms, 43839B)
[2026-03-22T16:25:35.998Z] GET https://github.githubassets.com/assets/appearance-settings.5c7ccb6a718f6c1b.module.css → 200 (?ms, 5899B)
[2026-03-22T16:25:36.069Z] GET https://github.githubassets.com/assets/18647-cb64a601bca4ba9e.js → 200 (5ms, 15354B)
[2026-03-22T16:25:36.069Z] GET https://github.githubassets.com/assets/37160-c025d41ddedcd39c.js → 200 (5ms, 10441B)
[2026-03-22T16:25:36.069Z] GET https://github.githubassets.com/assets/71849.38231ebf5311d902.module.css → 200 (1ms, 5885B)
[2026-03-22T16:25:36.152Z] POST https://collector.github.com/github/collect → 204 (51ms, ?B)
[2026-03-22T16:25:36.161Z] GET https://github.githubassets.com/assets/61975.b129f60ae2849f5b.module.css → 200 (1ms, 1372B)
[2026-03-22T16:25:36.161Z] GET https://github.githubassets.com/assets/chunk-61975-cc49307716883fe5.js → 200 (2ms, 3896B)
[2026-03-22T16:25:36.162Z] POST https://api.github.com/_private/browser/stats → 200 (92ms, ?B)
[2026-03-22T16:25:36.162Z] POST https://collector.github.com/github/collect → 204 (41ms, ?B)
[2026-03-22T16:25:41.164Z] POST https://collector.github.com/github/collect → 204 (28ms, ?B)
[2026-03-22T16:25:42.627Z] GET https://raw.githubusercontent.com/roostoo/Roostoo-API-Documents/master/PartnerDocument.md → 200 (72ms, 10633B)
[2026-03-22T16:25:48.590Z] GET https://raw.githubusercontent.com/roostoo/Roostoo-API-Documents/master/python_demo.py → 200 (33ms, 3216B)
